project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado
GLD3520,GS1340 Efficient cookstoves in Burkina Faso - VPA-06 - tiipaalga F3PA cookstoves in Bam and Loroum,Burkina Faso,fuel-switching,gold-standard,unknown,51238.0,63376.0,12138.0
GLD7498,CPA-KE-001 KIBERA,Kenya,ghg-management,gold-standard,unknown,51227.0,51227.0,0.0
CAR1152,Aurora Ridge Dairy,United States,ghg-management,climate-action-reserve,registered,51209.0,118818.0,67609.0
GLD11632,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA013,India,fuel-switching,gold-standard,unknown,51155.0,51360.0,205.0
GLD388,Mazı-3 30 MW Wind Power Plant Project,Türkiye,renewable-energy,gold-standard,unknown,51119.0,51119.0,0.0
CAR398,Development Authority of the North Country (DANC) Landfill Gas Destruction Project,United States,ghg-management,climate-action-reserve,registered,51107.0,208691.0,157584.0
GLD1353,CPA # 3 Improved Cooking Stoves for Nigeria GS 1353,Nigeria,fuel-switching,gold-standard,unknown,51094.0,51094.0,0.0
ACR741,Green Diamond Resource Company Thompson River IFM,United States,forest,american-carbon-registry,active,51055.0,51055.0,0.0
GLD662,Blue Fire Bio wastewater treatment and biogas utilisation project (300147),Thailand,ghg-management,gold-standard,unknown,51054.0,51054.0,0.0
VCS1043,Oaxaca II Wind Energy Project,Mexico,renewable-energy,verra,registered,50953.0,308513.0,257560.0
GLD3965,22.5 MW Wind Power Project in Rajasthan India,India,renewable-energy,gold-standard,unknown,50933.0,278864.0,227931.0
ACR800,CH4-BWM Carbon Capture Project 2,United States,ghg-management,american-carbon-registry,active,50841.0,54665.0,3824.0
VCS2592,Hongya MSW landfill site biogas power generation project,China,ghg-management,verra,registered,50600.0,50600.0,0.0
GLD1688,BARBAROS WIND POWER PLANT PROJECT 12 MW,Türkiye,renewable-energy,gold-standard,unknown,50501.0,50501.0,0.0
VCS1944,Livelihoods Mount Elgon Project,Kenya,agriculture,verra,registered,50284.0,50284.0,0.0
ACR577,Tradewater ODS 35,United States,ghg-management,american-carbon-registry,completed,50204.0,80326.0,30122.0
VCS2058,50MW Greenfield Solar Plant in UP by Jakson Group,India,renewable-energy,verra,registered,50186.0,50186.0,0.0
CAR1263,A-Gas Americas 2017-4,United States,ghg-management,climate-action-reserve,completed,50000.0,122128.0,72128.0
VCS1441,"Bundled clean energy project in jamnagar, Gujarat",India,renewable-energy,verra,registered,49847.0,191554.0,141707.0
VCS2383,Guizhou Wenjiaba CMM Power Generation Project,China,ghg-management,verra,registered,49822.0,49822.0,0.0
VCS1117,ARCELIK ENERGY EFFICIENT REFRIGERATORS GROUPED PROJECT,Türkiye,energy-efficiency,verra,registered,49764.0,305407.0,255643.0
CAR1141,Van Eck Forest,United States,forest,climate-action-reserve,registered,49735.0,62329.0,12594.0
VCS5,Greater Lebanon Refuse Authority Landfill Gas Collection and Combustion Project,United States,ghg-management,verra,registered,49618.0,181406.0,131788.0
VCS1946,Renewable Wind Power Project by Hero Future Energies,India,renewable-energy,verra,registered,49554.0,225066.0,175512.0
VCS793,China Resources Huilai Xian¡¯an Wind Power Project,China,renewable-energy,verra,registered,49469.0,124815.0,75346.0
GLD2712,GS1354 Vietnam Small Hydro PoA - Krong No 3 Hydropower Project,Vietnam,renewable-energy,gold-standard,unknown,49388.0,49388.0,0.0
ACR777,RHI HFC Reclaim 2021,United States,ghg-management,american-carbon-registry,completed,49378.0,51793.0,2415.0
VCS1211,Green Energy Project at Gujarat by Powerica Limited,India,renewable-energy,verra,registered,49264.0,464318.0,415054.0
GLD2664,Haikou Rural Methane Digesters Project in Hainan Province,China,ghg-management,gold-standard,unknown,49248.0,329624.0,280376.0
GLD7648,GS7591 VPA 28 Central Mozambique Safe Water Programme,Mozambique,energy-efficiency,gold-standard,unknown,49213.0,49213.0,0.0
CAR1586,"CAPTURA DE CARBONO EN LOS BOSQUES DEL  EJIDO LA CUEVA Y ANEXOS, MUNICIPIO DE PUEBLO NUEVO, ESTADO DE DURANGO, MEXICO",Mexico,forest,climate-action-reserve,registered,49187.0,49507.0,320.0
ACR619,Hudson Tech 2021-1,United States,ghg-management,american-carbon-registry,completed,49159.0,163910.0,114751.0
VCS2888,Installation of high efficiency wood burning cookstoves in Mozambique – Project 2,Mozambique,fuel-switching,verra,registered,49121.0,49437.0,316.0
GLD1015,Ramanagara Biogas Project version 02; 10th November 2010,India,ghg-management,gold-standard,unknown,49094.0,283992.0,234898.0
GLD6588,Sustainable Agroforestry Based Dairy Value Chain in Mount Elgon Kenya,Kenya,agriculture,gold-standard,unknown,49065.0,49065.0,0.0
VCS1974,Srepok 1 Solar Power Project,Vietnam,renewable-energy,verra,registered,49051.0,245548.0,196497.0
VCS4238,HEFEI BIOGAS RECOVERY AND UTILIZATION PROJECT,China,ghg-management,verra,registered,48992.0,49092.0,100.0
VCS983,African Improved Cooking Stoves Grouped Project,Ghana,fuel-switching,verra,unknown,48942.0,48944.0,2.0
GLD11927,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 27,Malawi,fuel-switching,gold-standard,unknown,48894.0,48894.0,0.0
VCS2437,Distribution of Improved cook stove - Phase 9,India,fuel-switching,verra,registered,48847.0,49046.0,199.0
GLD11630,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA011,India,fuel-switching,gold-standard,unknown,48757.0,54950.0,6193.0
GLD11631,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA012,India,fuel-switching,gold-standard,unknown,48714.0,51556.0,2842.0
CAR514,Stillwater Sanitary Landfill,United States,ghg-management,climate-action-reserve,registered,48700.0,102098.0,53398.0
ACR233,Double A Dairy,United States,ghg-management,american-carbon-registry,completed,48680.0,294783.0,246103.0
ACR546,Middle Fork Abandoned Mine Methane Recovery Project,United States,ghg-management,american-carbon-registry,active,48632.0,78936.0,30304.0
VCS1885,Ejuva One and Ejuva Two Solar Projects,Namibia,renewable-energy,verra,registered,48428.0,160615.0,112187.0
CAR531,Buncombe County Landfill,United States,ghg-management,climate-action-reserve,registered,48263.0,214369.0,166106.0
VCS415,VP Biosupply Wastewater Treatment and Biogas Utilization Project,Thailand,ghg-management,verra,registered,48141.0,458099.0,409958.0
CAR1124,"Willow Point Dairy, LLC",United States,ghg-management,climate-action-reserve,completed,48115.0,125652.0,77537.0
VCS4657,Energy Efficient Stoves Program (EESP) - CER Conversion,Ethiopia,fuel-switching,verra,unknown,48026.0,48426.0,400.0
VCS2652,HENAN YIYANG AFFORESTATION PROJECT,China,forest,verra,completed,47976.0,47976.0,0.0
GLD10888,Methane Recovery and Biogas Utilization Project Yen Bai Province Vietnam,Vietnam,ghg-management,gold-standard,unknown,47799.0,61718.0,13919.0
CAR1309,ClimeCo ODS Destruction 29,United States,ghg-management,climate-action-reserve,completed,47696.0,97696.0,50000.0
ACR433,Tradewater ODS 16,United States,ghg-management,american-carbon-registry,completed,47678.0,148592.0,100914.0
GLD10808,Grid-connected Solar PV project in Kahone,Senegal,renewable-energy,gold-standard,unknown,47587.0,77323.0,29736.0
GLD7668,Jeori Hydro-Electric Project ,India,renewable-energy,gold-standard,unknown,47566.0,49701.0,2135.0
CAR1843,Lunenburg VA Landfill,United States,ghg-management,climate-action-reserve,registered,47541.0,47541.0,0.0
VCS3769,SMG - Cookstove Program 1,India,fuel-switching,verra,registered,47369.0,47369.0,0.0
ACR616,Anew - Columbia River Forestry Project,United States,forest,american-carbon-registry,registered,47307.0,47307.0,0.0
VCS2443,Distribution of Improved cook stove - Phase 25,India,fuel-switching,verra,registered,47262.0,47262.0,0.0
GLD3326,Native Hydraid BioSand Water Filter Program Central America: NE – VPA – 02 – HON,Honduras,energy-efficiency,gold-standard,unknown,47131.0,83223.0,36092.0
VCS958,BIOCORREDOR MARTIN SAGRADO REDD+ PROJECT,Peru,forest,verra,registered,46919.0,576290.0,529371.0
GLD1174,Indonesia Domestic Biogas Programme of Activities (IDBP)  VPA-1,Indonesia,ghg-management,gold-standard,unknown,46913.0,387389.0,340476.0
GLD12052,GS11638 GS11640 RVPA-3 SPOUTS Water Purifier Programme in Africa- WPS in Uganda by AERA- VPA 5,Uganda,energy-efficiency,gold-standard,unknown,46911.0,46911.0,0.0
GLD12033,Hongera Energy Efficient Cookstoves Project,Kenya,fuel-switching,gold-standard,unknown,46833.0,49288.0,2455.0
GLD10900,Up Energy Improved Cookstoves Programme Uganda – CPA No 002,Uganda,fuel-switching,gold-standard,unknown,46795.0,81791.0,34996.0
VCS2922,Improved Cookstoves for Communities,India,fuel-switching,verra,registered,46791.0,47426.0,635.0
GLD11264,Improved Cookstove and Safe Water Programme – Nigeria – VPA 06,Nigeria,energy-efficiency,gold-standard,unknown,46709.0,122137.0,75428.0
GLD11907,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 7,Malawi,fuel-switching,gold-standard,unknown,46689.0,46689.0,0.0
GLD6566,Corum Solar Power Plant Project,Türkiye,renewable-energy,gold-standard,unknown,46633.0,48622.0,1989.0
ACR1039,A-Gas South Korea 4,United States,ghg-management,american-carbon-registry,completed,46631.0,46631.0,0.0
GLD11909,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 9,Malawi,fuel-switching,gold-standard,unknown,46471.0,46471.0,0.0
GLD3518,GS1340 Efficient cookstoves in Burkina Faso - VPA-04 - tiipaalga F3PA cookstoves in Bam and Loroum,Burkina Faso,fuel-switching,gold-standard,unknown,46407.0,60189.0,13782.0
CAR1595,COMUNIDAD SANTA ANA,Mexico,forest,climate-action-reserve,registered,46330.0,46330.0,0.0
GLD4290,Nazava Water Filter Project,Indonesia,energy-efficiency,gold-standard,unknown,46309.0,120040.0,73731.0
CAR1145,"Storms Hog Power, LLC",United States,ghg-management,climate-action-reserve,registered,46286.0,79269.0,32983.0
ACR653,Anew - Canada Creek Forestry Project,United States,forest,american-carbon-registry,registered,46257.0,46257.0,0.0
GLD11427,Installation of Household Biogas plants in various states of India,India,ghg-management,gold-standard,unknown,46250.0,155976.0,109726.0
GLD5831,Grid Connected Bundled Wind Power Project in Karnataka and Maharashtra,India,renewable-energy,gold-standard,unknown,46142.0,46142.0,0.0
GLD11194,CPA 009 – Charcoal Stoves in Kenya,Kenya,fuel-switching,gold-standard,unknown,46139.0,90570.0,44431.0
GLD2539,GS1354 Vietnam Small Hydro PoA - Ea Sup 3 Hydropower Project (CPA2),Vietnam,renewable-energy,gold-standard,unknown,46003.0,46003.0,0.0
VCS833,Winchester Landfill Gas Project,United States,ghg-management,verra,registered,45976.0,426427.0,380451.0
GLD7604,Houji Solar Cooker Project ,China,fuel-switching,gold-standard,unknown,45951.0,424614.0,378663.0
GLD11358,Efficient Kitchens in India,India,fuel-switching,gold-standard,unknown,45940.0,76399.0,30459.0
GLD3606,ASYV 8.5MW Solar PV Project (CPA-001),Rwanda,renewable-energy,gold-standard,unknown,45930.0,45930.0,0.0
GLD12227,GS7591 VPA 53 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12227),Rwanda,fuel-switching,gold-standard,unknown,45894.0,47159.0,1265.0
CAR1567,NCPE Centauro del Norte,Mexico,forest,climate-action-reserve,registered,45793.0,99000.0,53207.0
ACR755,Hudson Tech 2022-1,United States,ghg-management,american-carbon-registry,active,45720.0,76661.0,30941.0
VCS2614,Lingbi County Wastewater Treatment Plant Project,China,ghg-management,verra,unknown,45596.0,137927.0,92331.0
GLD11394,India Dairy Biogas Program,India,ghg-management,gold-standard,unknown,45561.0,52534.0,6973.0
GLD2596,Sincik Wind Power Plant,Türkiye,renewable-energy,gold-standard,unknown,45541.0,61323.0,15782.0
GLD3852,Tokat Landfill Gas to Electricty Project,Türkiye,ghg-management,gold-standard,unknown,45533.0,55833.0,10300.0
VCS1136,25.5 MW Wind Energy Farm at Nandurbar Maharashtra by HZL,India,renewable-energy,verra,completed,45503.0,209298.0,163795.0
GLD11200,CPA 055 – Charcoal Stoves in Kenya,Kenya,fuel-switching,gold-standard,unknown,45458.0,50171.0,4713.0
VCS432,"Xiaoshan Power Plant’s NG Power Generation Project of Zhejiang Southeast Electric Power Co., Ltd.",China,fuel-switching,verra,registered,45420.0,839851.0,794431.0
GLD11232,BioLite Improved Cook stoves Programme - CPA 019 supported by Republic of Korea,Uganda,fuel-switching,gold-standard,unknown,45324.0,68246.0,22922.0
GLD11605,GS10789 VPA9: Efficient and Clean Cooking for households in Mozambique ,Mozambique,fuel-switching,gold-standard,unknown,45113.0,45113.0,0.0
VCS143,Bandeira and Capelli Ceramics Fuel Switching Project,Brazil,fuel-switching,verra,registered,45111.0,141695.0,96584.0
VCS3603,Jiangsu Lisaike PET Recycling Project,China,energy-efficiency,verra,registered,45109.0,94109.0,49000.0
CAR1704,ProCarbono: Ejios Los Altares,Mexico,forest,climate-action-reserve,registered,44952.0,65985.0,21033.0
GLD1124,Native Hydraid Water Filtration in Kenya,Kenya,energy-efficiency,gold-standard,unknown,44839.0,53527.0,8688.0
GLD7614,Wind based power project in Maharashtra by Siddhayu Ayurvedic Research Foundation Pvt. Ltd.,India,renewable-energy,gold-standard,unknown,44832.0,45213.0,381.0
GLD11236,BioLite Improved Cook stoves Programme - CPA 028 supported by Republic of Korea,Uganda,fuel-switching,gold-standard,unknown,44807.0,66417.0,21610.0
GLD10976,Improved Cooking Stoves in Bangladesh – CPA No.13 “SZ Consultancy Services Ltd.”,Bangladesh,fuel-switching,gold-standard,unknown,44734.0,111621.0,66887.0
VCS2260,Shandong Laiwu Landfill Gas Recovery and Power Generation Project,China,ghg-management,verra,registered,44606.0,251265.0,206659.0
ACR599,Advanced Refrigeration CAL - ARS 004B,United States,ghg-management,american-carbon-registry,completed,44571.0,44571.0,0.0
ACR469,Hudson Tech 2019-2,United States,ghg-management,american-carbon-registry,completed,44551.0,44551.0,0.0
GLD11633,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA014,India,fuel-switching,gold-standard,unknown,44495.0,44495.0,0.0
GLD1090,Sayalar Wind Farm Capacity Addition Project,Türkiye,renewable-energy,gold-standard,unknown,44331.0,47132.0,2801.0
GLD3966,Hilal-2 RES Wind Power Project Turkey ,Türkiye,renewable-energy,gold-standard,unknown,44317.0,44317.0,0.0
VCS1853,9.9 MW Wind Power Project by KPL International Ltd. in Gujarat,India,renewable-energy,verra,registered,44297.0,119563.0,75266.0
GLD5338,GS1247 VPA 98 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,44272.0,60519.0,16247.0
VCS1192,"Metro Line 1 Lima, Peru",Peru,energy-efficiency,verra,unknown,44224.0,44224.0,0.0
GLD577,Sarikaya 28.8 MW Wind Farm Project Turkey,Türkiye,renewable-energy,gold-standard,unknown,44141.0,63683.0,19542.0
GLD5698,40 MW Wind Power Project at Maliya Gujarat,India,renewable-energy,gold-standard,unknown,44014.0,439824.0,395810.0
GLD6856,9 MW Wind Energy Farm at Jodhpur Rajasthan by HZL,India,renewable-energy,gold-standard,unknown,44008.0,44008.0,0.0
GLD1230,Ege Wind Farm Project,Türkiye,renewable-energy,gold-standard,unknown,43988.0,102006.0,58018.0
GLD816,WEB Aruba N.V.,Aruba,renewable-energy,gold-standard,unknown,43968.0,1075844.0,1031876.0
VCS1238,AAC Blocks project by Mohit Industries Limited,India,energy-efficiency,verra,registered,43898.0,408131.0,364233.0
GLD11501,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 21 - Clear Sky Partners – GS11501,India,energy-efficiency,gold-standard,unknown,43884.0,103884.0,60000.0
ACR776,Summit HFC Reclaim 2020,United States,ghg-management,american-carbon-registry,completed,43857.0,90374.0,46517.0
VCS655,"24.8 MW Wind power project by Belgaum Wind Farms Private Ltd. in Gadag, Karnataka",India,renewable-energy,verra,registered,43840.0,117115.0,73275.0
VCS65,Reunidas Ceramic Switching Non-Renewable Biomass Project,Brazil,fuel-switching,verra,registered,43749.0,53900.0,10151.0
GLD3515,Hanbao Agricultural Renewable Energy Project,Taiwan,fuel-switching,gold-standard,unknown,43732.0,44366.0,634.0
VCS1807,"Biomass based thermal energy generation project by Dynamic Fine Paper Mill at Polai Kalan, Deegod, Kota",India,fuel-switching,verra,registered,43542.0,75373.0,31831.0
VCS2023,Renewable Solar Power Project By Rishabh Renergy,India,renewable-energy,verra,registered,43375.0,47877.0,4502.0
GLD1692,Wind Power Plant No.1 - Binh Thuan 30MW,Vietnam,renewable-energy,gold-standard,unknown,43341.0,43341.0,0.0
GLD5339,GS1247 VPA 99 Improved Kitchen Regimes Multi-Country PoA - Kasungu Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,43289.0,62193.0,18904.0
ACR1036,Advanced Refrigeration - ARS2024001,United States,ghg-management,american-carbon-registry,completed,43156.0,43156.0,0.0
GLD2564,Expanding access to LPG in Haiti through microfinance services,Haiti,fuel-switching,gold-standard,unknown,43149.0,124931.0,81782.0
GLD7535,10MW Solar Power Project (EnvironmentFirst-213),India,renewable-energy,gold-standard,unknown,43140.0,43140.0,0.0
GLD1178,Gunaydin WPP,Türkiye,renewable-energy,gold-standard,unknown,43089.0,235398.0,192309.0
CAR646,Katahdin Iron Works Ecological Reserve,United States,forest,climate-action-reserve,registered,43057.0,78298.0,35241.0
GLD12023,GS12022-VPA-1-Safe drinking water for households institutions and communities,Nepal,energy-efficiency,gold-standard,unknown,43044.0,44110.0,1066.0
GLD2563,CPA 2 Improved Cook Stoves programme for Rwanda,Rwanda,fuel-switching,gold-standard,unknown,42911.0,42911.0,0.0
VCS927,"13.75 MW wind power project in Davangere, Karnataka, India",India,renewable-energy,verra,registered,42806.0,174211.0,131405.0
GLD5051,GS2404 International Water purification PoA - Chlorine Dispensers in Uganda - CPA 9,Uganda,energy-efficiency,gold-standard,unknown,42768.0,42768.0,0.0
CAR1106,Green Valley Dairy Methane Reduction Project,United States,ghg-management,climate-action-reserve,registered,42765.0,130138.0,87373.0
ACR1050,American Refrigerants HFC Reclamation Project - 2023,United States,ghg-management,american-carbon-registry,completed,42686.0,42686.0,0.0
VCS1160,"6.5 MW cogeneration project in Akbarpur, Punjab",India,fuel-switching,verra,registered,42610.0,247259.0,204649.0
ACR374,Anew - Shafer-Tuuk Forestry Project,United States,forest,american-carbon-registry,registered,42576.0,271561.0,228985.0
